2.711381153911395891e+00,-8.021672852575468582e+00,1.000901127203631252e-01,-6.987356306697030395e-02,6.210511114707978342e-01,5.188786558776657676e-03,1.290054925242379025e-01,-1.476771509748749111e-04,2.868181339885253825e-02,-9.802085204472548580e-03,4.906740699766587444e-02,-1.501937814182651050e-02,8.896180581200575574e-03,3.186846051416206138e-02,-1.563581716595179721e-02,3.854505251759501091e-03,2.678622154599204393e-03,2.400917563111563697e-03,-2.779613273226227976e-02,8.394609881435456666e-03,8.911555323308416321e-03,-7.777761379001180489e-03,-1.903983486383097057e-02,3.021432161396555519e-03,5.063934221064055920e-03,4.191058443361148078e-02,6.784220682615463814e-03,-6.759373092000445400e-03,1.203245801797207803e-02,-1.336124304444470320e-02,8.414306084400818451e-04,1.536034627689698666e-02,1.632375996748571196e-03,-2.792813548178903313e-04,1.990804573610346906e-02,-1.591240087247735354e-03,4.444899452767708294e-03,-1.401000289787935574e-04,-6.025641875847000811e-03,-1.218493597166702899e-02,1.066254873319722254e-02,-4.737111480228585643e-03,7.828274632450827469e-04,-5.300565919576706586e-03,-5.880226488716824504e-03,3.504669628127904911e-03,8.535665909682608110e-04,3.414579937223308562e-03,5.847442105578133480e-03,-7.857504331487621604e-03,-9.514891027785230210e-04,-4.050019976027388548e-04,4.201744132363902269e-03,-1.092935125065012947e-02,-5.491761847982761028e-05,2.970532755089477176e-03,1.035852139939220234e-03,1.460550235090164262e-03,1.024977877270414782e-03,-7.734590819903340055e-04,-6.016026722440717331e-03,4.936684938577001920e-03,1.180982086304685832e-02,7.734700277461556070e-03,1.267035960231167272e-03
2.668281975694255070e+00,-7.992043178089166311e+00,9.277454781823372965e-02,-6.394683938069486984e-02,6.288844145442828992e-01,-9.422607251022745503e-03,1.274615539522821472e-01,-2.160435980706984505e-02,4.067660105444806384e-02,-1.549656469683852959e-03,4.981403740334763158e-02,-1.069688270215643977e-03,3.369120324083051381e-03,3.131820125917246511e-02,-1.437021407653598683e-02,1.425391806795713555e-02,-3.504986520527432221e-03,-1.720962788806793247e-03,-2.821553296996521035e-02,8.011815390582738283e-03,5.215463264385698273e-03,-7.833441828351233108e-03,-1.801080650551177553e-02,5.781224544645244441e-03,6.760761430422082205e-03,3.817782793642710698e-02,3.927334576113971840e-03,-7.338109734328229078e-03,4.325426884622137966e-03,-1.139935772715830117e-02,5.050819769272892577e-03,1.116885862479158331e-02,8.395493087629673015e-03,3.367502639368424172e-03,1.693303927167407949e-02,-3.496796970034628076e-03,9.389518328992185400e-03,-4.544936717473302412e-03,-7.343903965269171601e-03,-1.344103835073512561e-02,1.450251170741807816e-02,-3.815804667746672089e-03,2.724653208530386592e-03,-7.087281986796337314e-03,-5.458840723018007837e-03,2.928219939304765613e-03,-5.857043718535077069e-03,1.920499791310694912e-03,-3.862128019866565686e-03,-1.767627117166336225e-03,-2.285304926800890094e-03,1.433191938731328023e-03,-3.820930361333185212e-04,-1.401693648154817007e-02,-1.826139819077767206e-04,-1.995025649719171790e-04,-2.282211086839331868e-03,-1.175024786239488219e-03,5.307418476804518122e-03,-1.205225044398664305e-03,-6.061082015258615306e-03,4.035091925224283671e-04,1.470945118094801017e-02,5.662476289942809833e-03,9.533995240890755880e-04
2.603000224548633224e+00,-8.015698792060849343e+00,9.169539322092153111e-02,-7.074402026933448995e-02,6.238432679790951729e-01,-1.368109026842747114e-02,1.237118962122881610e-01,1.532840117474123035e-02,3.508891117063041298e-02,-9.974397274568088181e-03,4.313504082945569806e-02,-1.240274605787645285e-03,-2.395522771500435341e-02,2.428896189567075412e-02,-4.226152965077140111e-03,2.676740877865580945e-02,-6.610257833542606924e-03,-6.398313985329108326e-03,-2.211736009513205412e-02,2.968204298823490586e-03,1.142460367513700552e-03,-7.475409157187809343e-03,-1.205302437214244259e-02,4.893783644960634886e-03,1.676028125190621998e-02,2.939263091275806303e-02,-3.489059935130637505e-04,-6.516513074325967075e-03,8.581371522794256634e-03,-4.109494984563697925e-03,7.713760800546831144e-03,7.841587781047558783e-03,-4.317747857069250024e-03,1.115837009013800722e-02,1.593172983430413137e-02,4.645644050979981510e-03,8.307568021188590363e-03,-1.586416839067553933e-03,-5.896524318527163189e-03,-7.470055719098251182e-03,1.086455142526891043e-02,-1.336397636394927443e-03,-6.892915753381660335e-03,-6.491590566586278969e-03,-1.096166218156525464e-02,-3.125687150893712279e-03,-1.279351300710049278e-03,-2.894354964626445152e-03,3.616837393470797202e-04,-9.260137317898222602e-04,-3.979603551222544999e-03,-6.820380817962089573e-03,-4.921146509712905287e-04,2.292990526037972960e-05,-7.060114230341364618e-04,3.638841286463579718e-03,-5.484895151514156304e-03,-3.518151439086518624e-03,5.751895019214478891e-03,1.472511041730786927e-03,-2.287116452823132352e-03,5.763476753960193773e-03,3.462165373192343468e-03,4.543602551273823349e-03,4.530244078603164887e-03
2.617313608757736443e+00,-7.992921560027764549e+00,8.757199097783756325e-02,-8.380659798960392315e-02,6.208987533244300083e-01,-2.079604884516481761e-02,1.233266000052000294e-01,1.171720780967227919e-02,5.227694897160176102e-02,-7.480373255272182963e-03,3.189718449285140062e-02,4.256611648713006478e-03,-1.681013120919878576e-02,1.699865620769156274e-02,-7.568400013832292383e-03,2.451415391654430606e-02,-1.969689317075642380e-03,-1.629645402022967915e-06,-2.356163944904925145e-02,1.175570481305231478e-03,1.314436365673310458e-02,-2.350659612860657791e-03,-4.890748249489791991e-03,5.829491024470279982e-03,1.149583773896175123e-02,3.645741754245234584e-02,-1.290320491399058779e-03,-4.291855741786750750e-03,8.377793270811303636e-03,-3.713376117817325343e-03,-1.194226905972281408e-03,8.591336801115267638e-03,-5.385155006350905021e-03,9.305842123080585587e-03,1.303077609283260704e-02,-4.277053585650308150e-04,9.443951260880224449e-03,-2.486105519073001768e-03,-2.862870078028244020e-03,-4.499830923945123337e-03,8.273391465217558652e-03,-3.633555581406337689e-03,-4.111324993364785796e-03,-9.063984184682448778e-03,-1.216708417092574393e-02,-2.729261209947061659e-03,-2.731762616793749748e-03,-5.954037143453777201e-03,-1.939028037025949990e-03,4.733958755442039569e-03,-5.385581044973355297e-03,-6.009031764705886035e-03,3.741883286900151090e-04,-4.817023432869425338e-03,4.115383112477094389e-04,1.231520014722611639e-03,-2.867021721147579132e-03,-6.587949775018216332e-03,2.135901508825177250e-03,-3.158727269015795380e-04,2.087210116381262633e-03,5.590887372014829645e-03,6.567689064173915132e-03,2.520013412552156266e-03,1.602547752509493910e-03
2.657889189057484725e+00,-8.053559621206151320e+00,8.804123351212414517e-02,-7.577543199898292836e-02,6.057008674169689355e-01,-1.166326593020316181e-02,1.241324389116612026e-01,1.212876369212914640e-02,5.331232313987370464e-02,-7.310869863362770386e-03,2.453896165815790814e-02,5.847490200378386953e-03,-1.128122634616126295e-02,2.385712518727108392e-02,-6.574056068298347877e-03,1.575422072311621555e-02,-5.913903172867725211e-03,5.885103048250352534e-03,-3.106009462439605212e-02,-2.043005430751555166e-03,1.685884313742008062e-02,-1.013334891194298979e-03,-5.722013378223721192e-03,3.332002679025227246e-03,5.008319800915156904e-03,3.303898713462181946e-02,1.005943079886217244e-03,-3.140841464392711471e-04,7.107360286227141014e-03,-3.890996390032522203e-03,1.090744957690214069e-03,1.029275754290070316e-02,-1.324480214045635224e-03,6.561988163497760838e-03,1.533761917525698626e-02,3.034152440103151001e-03,8.216675984619430800e-03,-1.735827428912590674e-03,1.433447140320527136e-03,-1.349516068067389439e-03,4.139775772890745380e-03,-7.050252219697004420e-03,-3.628845543609315123e-04,-8.605447290810364080e-03,-8.380968311608892260e-03,-4.969232353223871669e-03,2.400881682273807045e-05,-1.093476558768207048e-02,1.002366045242418296e-03,5.081887701985068374e-03,-6.573086870678559318e-03,-5.234272025988603513e-03,9.182947915190168339e-04,-3.778290380938329612e-03,-1.404186985692393785e-03,-2.711935687735605397e-03,1.879577873130040822e-03,-1.007227842673758672e-02,5.931959051512965953e-05,1.327062660699268896e-03,8.364472088253178603e-03,4.419727902075630370e-03,6.812907725894935297e-03,3.058624292570678426e-03,5.804183603505603297e-05
2.628357418547091040e+00,-8.067967807532644642e+00,8.201719562572576394e-02,-5.703118057338309177e-02,6.230611973413365812e-01,-1.077026163181512251e-02,1.188053834843600387e-01,6.883343590655263515e-03,4.757784201642126926e-02,-5.352775305963718491e-03,3.125186028806926225e-02,3.195943829396647850e-03,-2.241183526288860819e-02,8.666608487813540554e-03,-6.547655088425296047e-03,2.216994422714631263e-02,-8.539729354634716801e-03,-7.335020729837942940e-03,-1.839458180029179823e-02,-1.380039029369027398e-03,6.136834722749705436e-03,-5.442878357962263949e-03,-1.006336327921404303e-02,1.340572317566058637e-02,7.588908080089340653e-03,2.319376864276840450e-02,-1.122763259808341914e-02,-4.238986041910368548e-03,8.796782224408451409e-03,5.325252398377136771e-03,6.727363109798589584e-03,1.181824293206266800e-02,-1.048622404716972878e-02,6.067730030919211114e-03,1.745148150122864325e-02,-5.970796215357545384e-04,2.048986394276803950e-03,5.796005392184645370e-05,4.700121224152723973e-03,-8.962062592610202036e-03,4.436802845896861344e-03,4.660822289885708548e-03,-7.581510490113393085e-03,-3.155177203169011024e-03,-6.742699708429110948e-03,-4.829530201862938755e-04,-6.689230762904628579e-04,-6.893784310484605930e-03,1.985493599649206225e-03,-2.371896387264413008e-05,-4.239243864079386345e-03,-9.175778691537208459e-03,-5.454411611282176942e-03,3.691444749933882243e-04,1.730349049861752480e-03,2.040948519744931395e-04,-9.766781553437055665e-05,-8.407227950611601344e-03,-2.667353225991478914e-03,-1.351654840754421905e-03,4.449054227878291787e-03,1.957315880835291694e-03,4.065719543126512271e-03,-3.591402551491752054e-04,7.510269924117385018e-03
2.615330693527828654e+00,-8.073216083111656616e+00,8.912056344810294350e-02,-4.950682513206785401e-02,6.213767605459399324e-01,-1.259546181885806346e-02,1.158573597251149473e-01,1.699341334593992142e-02,5.359839506571416334e-02,-7.073101824201183038e-03,2.855049001907223119e-02,-2.874064439856502309e-03,-2.214938647112455611e-02,4.677103214523197112e-03,-4.106180329116802894e-04,1.769905180518406562e-02,-1.892152203727474197e-02,-8.928143382260696551e-03,-1.630645249832979662e-02,9.641449665100590774e-03,3.037956351252126853e-03,-9.233531682188208384e-03,-9.596142437806921138e-03,1.427517356287109386e-02,9.762953861294261168e-03,3.310979067400662834e-02,-1.277152026798186214e-02,-3.996068480134753326e-03,2.991251185895925282e-03,6.053577968564231512e-03,1.459585330127232544e-02,7.586468606841836188e-03,-8.572103977359250143e-03,8.818345866529176541e-03,1.671901979106927075e-02,2.355427287320981024e-03,-7.087748986896183967e-04,7.619160355255625086e-03,2.273850815068309723e-03,-1.123511951710507925e-02,1.785284032452751904e-03,3.074386261109941093e-03,-1.087400144820603078e-02,2.062028099475730154e-04,-5.025987850367286992e-03,3.469665506777197712e-03,-4.161683198709139264e-05,-7.671827016180709537e-03,-1.441499255555593996e-03,2.906860823615049685e-03,-5.363349377698165173e-03,-1.026654142717296769e-02,-7.778602950291322107e-03,-3.177527628903465632e-03,-4.141899669263543991e-03,-2.627101369199994645e-04,2.865717856738795189e-03,-7.252282877720472344e-03,-3.390417124583497768e-03,1.780215474417653901e-04,3.021970962342577279e-03,1.772450436152180194e-03,3.066436949466956087e-03,6.317161399000162077e-04,3.831669029381129261e-03
2.646802379971914476e+00,-8.083877158631485926e+00,8.766927101119309507e-02,-5.396740441111625569e-02,6.059769507363773622e-01,-8.432646925296877552e-03,1.122187795323863063e-01,1.446191668304035866e-02,5.008632774343362709e-02,-5.408760079401241745e-04,3.047067750872086908e-02,1.909243198475920732e-03,-2.951786149041045124e-02,9.548919861946015761e-03,-4.364652325778388756e-03,1.744548275542409654e-02,-1.587359408777914982e-02,-2.027597184645904809e-03,-2.354194530358996729e-02,1.754528379207944766e-03,9.199071951154559265e-03,-7.483615652482495870e-03,-3.179907108642372054e-03,1.306874359185169164e-02,7.018768206685829791e-03,2.193749748737790564e-02,1.202146530627233199e-03,-2.440620849504447859e-04,9.122460462313582152e-03,6.644465916273576333e-04,5.798907622895202278e-03,9.612837907496975948e-03,-6.259518734681007376e-03,6.968170624321584974e-03,1.630455173499351443e-02,1.793121584472072037e-03,-1.132495981391103709e-04,6.092871324353453738e-04,5.487769136941671524e-03,-9.592366607602410833e-03,5.070715516527040702e-03,5.885433868334294903e-03,-4.303712764915100346e-03,-7.526867525506290846e-03,-1.046205227461465340e-02,-2.167953949917257508e-03,-2.468937453060516662e-03,-9.088582546434914242e-03,-1.950922926589101786e-03,2.159643352630851755e-03,-4.055729390635874447e-03,-7.491211179245142390e-03,-7.358218996443073590e-03,-2.952085702942067093e-03,-3.132478311055402528e-03,2.630182047922246039e-03,5.167051093485065805e-03,-8.208401411867086162e-03,-2.242008714136812814e-03,-2.382533233311862064e-03,3.838912459458740465e-03,5.121797635439885588e-03,4.004143891844130602e-03,7.524826407430612119e-04,2.926461261187022524e-03
2.642703116303419808e+00,-8.104065335639223377e+00,8.467765660217839441e-02,-5.984285650001942153e-02,6.081082047169079630e-01,-3.024251294399526394e-03,1.113068074755198117e-01,9.588024093180535015e-03,6.742014462016542031e-02,-1.472356717493124127e-03,2.669142277136048527e-02,2.402434479665010569e-03,-2.127753939542593661e-02,8.105441125541103242e-03,-1.017618490011904311e-02,9.676718593079350339e-03,-2.093945263195710546e-02,-3.616643938377260992e-03,-1.806522630838220886e-02,1.465297683812857637e-03,6.995633411743014916e-03,-1.036034252067426047e-02,-6.118961252416513924e-03,1.509011218358395114e-02,5.693136523850718562e-03,2.422785008398000567e-02,-1.318527838238515125e-02,-8.343216292781515699e-04,1.037190258565379337e-02,6.583122329257900737e-03,9.909434709778624714e-03,7.673155299899025832e-03,-1.139722109279877292e-02,2.407248040660463131e-03,1.149880668188563680e-02,2.398969011724988150e-04,-2.510680636087287603e-04,6.848131895117695600e-03,5.475549396292505450e-03,-1.109329568277758228e-02,2.543880936362540555e-03,3.723055437477599140e-03,5.797747477450898275e-04,-7.549066134408049036e-03,-4.102724071286268856e-03,4.170133224066370731e-04,2.242375389084460408e-03,-1.060700323037172370e-02,4.683822914744828307e-03,2.053294130762529056e-03,-3.820431861430451386e-04,-7.897583414642573435e-03,-7.925510293842502607e-03,-2.430432355221671253e-03,3.845796316776157781e-04,-2.625811532709778663e-03,3.358838315458111297e-03,-7.251608483325172952e-03,-3.242241423122028607e-03,-2.495619067634375883e-04,4.848568439691854255e-03,3.013023382330208381e-03,1.028747041656337662e-03,2.668240981019211720e-03,8.572119817012037457e-03
2.613816580769034559e+00,-8.132453199213101058e+00,9.043289877081485406e-02,-4.829511139680215531e-02,6.030554745185378041e-01,1.093930773805886457e-03,1.143438654812591881e-01,5.686633549284699288e-03,6.010046986752711623e-02,-8.922618319072563725e-03,2.826607033852950729e-02,6.909737690606915402e-04,-1.864263661827027935e-02,8.049681920696070969e-03,-1.612885627403956145e-03,1.240292682605315631e-02,-1.514733302944671484e-02,-3.173407834499935784e-03,-2.524373068187561048e-02,-1.302410332066955686e-03,1.398198962521695482e-02,-3.834110486759441730e-03,-8.242858625801572497e-03,8.435243886392428461e-03,3.317873845295714330e-03,2.619875287174869283e-02,-9.484526290502937745e-03,4.600461417379814654e-04,9.529577442205554305e-03,7.950677416087365695e-03,8.106799911549883789e-03,1.339695971602246523e-02,-1.112209962928965498e-02,3.342290290391555785e-03,1.608867898290168227e-02,6.736263907649210495e-04,-1.256769644416981828e-03,2.682784773346814228e-03,7.548924657469302350e-03,-1.017543091966396918e-02,2.318284540911159063e-03,2.751429279378268030e-03,-1.068369616037496842e-03,-4.338289848427284538e-03,-5.402179126141033391e-03,-6.998628608315145662e-04,1.781946259633527749e-03,-1.116282396602401826e-02,5.627761908343415463e-03,-3.613096818861664884e-04,-4.284246974250820444e-04,-9.102168623333916492e-03,-7.795713632767088848e-03,-7.395616127103598302e-03,-3.159520362306760411e-03,-1.491368459498400561e-03,3.145269326553849516e-03,-4.150076447395202421e-03,-4.826091719753546928e-03,6.122054953087433448e-04,5.338405669850598660e-03,8.915180234293210897e-04,5.575756113327011909e-04,8.034524226980239645e-03,8.037942660369879616e-03
